race_type,top_candidates,date
house,"['davids', 'yoder']",2018-10-30
house,"['gianforte', 'williams']",2018-10-30
house,"['holding', 'coleman']",2018-10-30
house,"['fitzpatrick', 'wallace']",2018-10-30
house,"['perry', 'scott']",2018-10-30
house,"['delgado', 'faso']",2018-10-30
house,"['mcadams', 'love']",2018-10-30
senate,"['crist', 'rubio']",2010-04-15
senate,"['boozman', 'lincoln']",2010-04-15
senate,"['boozman', 'halter']",2010-04-15
senate,"['rubio', 'meek']",2010-04-15
senate,"['rubio', 'crist']",2010-04-15
senate,"['lincoln', 'halter']",2010-04-15
senate,"['crist', 'meek']",2010-04-15
senate,"['mccain', 'hayworth']",2010-04-16
senate,"['lowden', 'reid']",2010-04-16
senate,"['gillibrand', 'dioguardi']",2010-04-18
senate,"['coats', 'ellsworth']",2010-04-19
senate,"['hostettler', 'ellsworth']",2010-04-19
senate,"['ayotte', 'hodes']",2010-04-20
senate,"['burr', 'marshall']",2010-04-21
senate,"['burr', 'cunningham']",2010-04-21
senate,"['ayotte', 'binnie']",2010-04-21
senate,"['rubio', 'crist']",2010-04-22
senate,"['feingold', 'wall']",2010-04-22
senate,"['feingold', 'westlake']",2010-04-22
senate,"['campbell', 'fiorina']",2010-04-22
senate,"['campbell', 'fiorina']",2010-04-22
senate,"['isakson', 'thurmond']",2010-04-23
senate,"['murray', 'widener']",2010-04-24
senate,"['murray', 'didier']",2010-04-24
senate,"['murray', 'benton']",2010-04-24
senate,"['rossi', 'murray']",2010-04-24
senate,"['hoeven', 'potter']",2010-04-27
senate,"['marshall', 'cunningham']",2010-04-27
senate,"['marshall', 'cunningham']",2010-04-27
senate,"['hayworth', 'glassman']",2010-04-28
senate,"['mccain', 'glassman']",2010-04-28
senate,"['mccain', 'hayworth']",2010-04-28
senate,"['glassman', 'hayworth']",2010-04-28
senate,"['mccain', 'glassman']",2010-04-28
senate,"['fisher', 'brunner']",2010-04-28
senate,"['lowden', 'reid']",2010-04-29
senate,"['coats', 'hostettler']",2010-04-29
senate,"['coats', 'ellsworth']",2010-04-29
senate,"['hostettler', 'ellsworth']",2010-04-29
senate,"['boozman', 'lincoln']",2010-04-29
senate,"['boozman', 'halter']",2010-04-29
senate,"['fisher', 'portman']",2010-04-29
senate,"['brunner', 'portman']",2010-04-29
senate,"['mccain', 'hayworth']",2010-04-29
senate,"['lincoln', 'halter']",2010-04-29
senate,"['boozman', 'lincoln']",2010-04-29
senate,"['boozman', 'halter']",2010-04-29
senate,"['lowden', 'tarkanian']",2010-04-29
senate,"['tarkanian', 'reid']",2010-04-29
senate,"['ayotte', 'hodes']",2010-04-30
senate,"['kirk', 'giannoulias']",2010-04-30
senate,"['fisher', 'brunner']",2010-04-30
senate,"['castle', 'coons']",2010-04-30
senate,"['marshall', 'cunningham']",2010-05-02
senate,"['specter', 'sestak']",2010-05-03
senate,"['fisher', 'brunner']",2010-05-03
senate,"['grassley', 'conlin']",2010-05-03
senate,"['paul', 'conway']",2010-05-03
senate,"['grayson', 'conway']",2010-05-03
senate,"['paul', 'mongiardo']",2010-05-03
senate,"['grayson', 'mongiardo']",2010-05-03
senate,"['crist', 'rubio']",2010-05-04
senate,"['blunt', 'carnahan']",2010-05-04
senate,"['specter', 'sestak']",2010-05-04
senate,"['mongiardo', 'conway']",2010-05-04
senate,"['paul', 'grayson']",2010-05-04
senate,"['vitter', 'melancon']",2010-05-04
senate,"['mongiardo', 'conway']",2010-05-04
senate,"['paul', 'mongiardo']",2010-05-05
senate,"['grayson', 'conway']",2010-05-05
senate,"['paul', 'conway']",2010-05-05
senate,"['norton', 'romanoff']",2010-05-05
senate,"['norton', 'bennet']",2010-05-05
senate,"['buck', 'bennet']",2010-05-05
senate,"['murray', 'didier']",2010-05-05
senate,"['murray', 'benton']",2010-05-05
senate,"['murray', 'rossi']",2010-05-05
senate,"['grayson', 'mongiardo']",2010-05-05
senate,"['murray', 'rossi']",2010-05-05
senate,"['buck', 'romanoff']",2010-05-05
senate,"['murray', 'didier']",2010-05-05
senate,"['murray', 'benton']",2010-05-05
senate,"['blumenthal', 'mcmahon']",2010-05-06
senate,"['paul', 'grayson']",2010-05-06
senate,"['mongiardo', 'conway']",2010-05-06
senate,"['mccain', 'hayworth']",2010-05-06
senate,"['mccain', 'glassman']",2010-05-06
senate,"['burr', 'cunningham']",2010-05-06
senate,"['burr', 'marshall']",2010-05-06
senate,"['crist', 'rubio']",2010-05-06
senate,"['marshall', 'cunningham']",2010-05-06
senate,"['hayworth', 'glassman']",2010-05-06
senate,"['blumenthal', 'schiff']",2010-05-06
senate,"['blumenthal', 'simmons']",2010-05-06
senate,"['mongiardo', 'conway']",2010-05-06
senate,"['fisher', 'portman']",2010-05-07
senate,"['kirk', 'giannoulias']",2010-05-07
senate,"['paul', 'grayson']",2010-05-07
senate,"['boozman', 'holt']",2010-05-07
senate,"['lincoln', 'halter']",2010-05-07
senate,"['grassley', 'conlin']",2010-05-07
senate,"['coats', 'ellsworth']",2010-05-07
senate,"['boozman', 'lincoln']",2010-05-07
senate,"['boozman', 'halter']",2010-05-07
senate,"['sestak', 'specter']",2010-05-08
senate,"['sestak', 'specter']",2010-05-10
senate,"['toomey', 'specter']",2010-05-11
senate,"['campbell', 'fiorina']",2010-05-11
senate,"['burr', 'marshall']",2010-05-11
senate,"['burr', 'cunningham']",2010-05-11
senate,"['toomey', 'sestak']",2010-05-11
senate,"['gillibrand', 'dioguardi']",2010-05-11
senate,"['campbell', 'fiorina']",2010-05-11
senate,"['gillibrand', 'malpass']",2010-05-11
senate,"['dioguardi', 'blakeman']",2010-05-11
senate,"['gillibrand', 'blakeman']",2010-05-11
senate,"['sestak', 'specter']",2010-05-12
senate,"['marshall', 'cunningham']",2010-05-12
senate,"['specter', 'sestak']",2010-05-12
senate,"['toomey', 'sestak']",2010-05-12
senate,"['toomey', 'specter']",2010-05-12
senate,"['sestak', 'specter']",2010-05-13
senate,"['lincoln', 'halter']",2010-05-13
senate,"['boozman', 'holt']",2010-05-13
senate,"['boozman', 'lincoln']",2010-05-13
senate,"['mongiardo', 'conway']",2010-05-13
senate,"['mongiardo', 'conway']",2010-05-13
senate,"['paul', 'grayson']",2010-05-13
senate,"['paul', 'conway']",2010-05-13
senate,"['grayson', 'conway']",2010-05-13
senate,"['paul', 'mongiardo']",2010-05-13
senate,"['grayson', 'mongiardo']",2010-05-13
senate,"['paul', 'grayson']",2010-05-13
senate,"['boozman', 'halter']",2010-05-13
senate,"['lowden', 'angle']",2010-05-13
senate,"['ayotte', 'hodes']",2010-05-13
senate,"['mongiardo', 'conway']",2010-05-13
senate,"['mongiardo', 'conway']",2010-05-13
senate,"['toomey', 'sestak']",2010-05-13
senate,"['tiahrt', 'haley']",2010-05-13
senate,"['moran', 'haley']",2010-05-13
senate,"['toomey', 'specter']",2010-05-13
senate,"['sestak', 'specter']",2010-05-14
senate,"['boxer', 'fiorina']",2010-05-14
senate,"['boxer', 'devore']",2010-05-14
senate,"['toomey', 'specter']",2010-05-14
senate,"['boxer', 'campbell']",2010-05-14
senate,"['toomey', 'sestak']",2010-05-14
senate,"['crapo', 'sullivan']",2010-05-14
senate,"['specter', 'sestak']",2010-05-15
senate,"['sestak', 'specter']",2010-05-16
senate,"['rubio', 'crist']",2010-05-17
senate,"['paul', 'grayson']",2010-05-17
senate,"['sestak', 'specter']",2010-05-17
senate,"['paul', 'grayson']",2010-05-18
senate,"['bennet', 'romanoff']",2010-05-18
senate,"['norton', 'buck']",2010-05-18
senate,"['campbell', 'fiorina']",2010-05-18
senate,"['gillibrand', 'dioguardi']",2010-05-18
senate,"['gillibrand', 'blakeman']",2010-05-18
senate,"['gillibrand', 'malpass']",2010-05-18
senate,"['mccain', 'hayworth']",2010-05-19
senate,"['blumenthal', 'simmons']",2010-05-19
senate,"['blumenthal', 'schiff']",2010-05-19
senate,"['blumenthal', 'mcmahon']",2010-05-19
senate,"['mccain', 'glassman']",2010-05-19
senate,"['romanoff', 'norton']",2010-05-19
senate,"['bennet', 'buck']",2010-05-19
senate,"['bennet', 'norton']",2010-05-19
senate,"['romanoff', 'buck']",2010-05-19
senate,"['hayworth', 'glassman']",2010-05-19
senate,"['sestak', 'toomey']",2010-05-20
senate,"['paul', 'conway']",2010-05-20
senate,"['halter', 'lincoln']",2010-05-20
senate,"['boxer', 'fiorina']",2010-05-20
senate,"['boxer', 'devore']",2010-05-20
senate,"['boxer', 'campbell']",2010-05-20
senate,"['fiorina', 'campbell']",2010-05-20
senate,"['boxer', 'campbell']",2010-05-21
senate,"['boxer', 'fiorina']",2010-05-21
senate,"['boozman', 'lincoln']",2010-05-21
senate,"['boozman', 'halter']",2010-05-21
senate,"['campbell', 'fiorina']",2010-05-21
senate,"['boxer', 'devore']",2010-05-21
senate,"['meek', 'ferre']",2010-05-23
senate,"['crist', 'rubio']",2010-05-23
senate,"['gillibrand', 'malpass']",2010-05-24
senate,"['gillibrand', 'dioguardi']",2010-05-24
senate,"['gillibrand', 'blakeman']",2010-05-24
senate,"['shelby', 'barnes']",2010-05-24
senate,"['hoeven', 'potter']",2010-05-24
senate,"['fiorina', 'campbell']",2010-05-25
senate,"['fiorina', 'campbell']",2010-05-25
senate,"['moran', 'tiahrt']",2010-05-25
senate,"['murray', 'rossi']",2010-05-25
senate,"['isakson', 'thurmond']",2010-05-25
senate,"['fiorina', 'campbell']",2010-05-26
senate,"['boxer', 'campbell']",2010-05-26
senate,"['boxer', 'fiorina']",2010-05-26
senate,"['boxer', 'devore']",2010-05-26
senate,"['feingold', 'johnson']",2010-05-27
senate,"['feingold', 'westlake']",2010-05-27
senate,"['feingold', 'wall']",2010-05-27
senate,"['blumenthal', 'mcmahon']",2010-05-27
senate,"['paul', 'conway']",2010-05-27
senate,"['demint', 'rawl']",2010-05-27
senate,"['shelby', 'barnes']",2010-05-27
senate,"['boozman', 'lincoln']",2010-05-27
senate,"['boozman', 'halter']",2010-05-27
senate,"['halter', 'lincoln']",2010-05-27
senate,"['wyden', 'huffman']",2010-05-27
senate,"['tarkanian', 'reid']",2010-05-28
senate,"['fisher', 'portman']",2010-05-28
senate,"['murray', 'rossi']",2010-05-28
senate,"['sestak', 'toomey']",2010-05-28
senate,"['lowden', 'angle']",2010-05-28
senate,"['lowden', 'reid']",2010-05-28
senate,"['blumenthal', 'mcmahon']",2010-05-28
senate,"['reid', 'angle']",2010-05-28
senate,"['ayotte', 'binnie']",2010-05-28
senate,"['boxer', 'devore']",2010-05-30
senate,"['campbell', 'boxer']",2010-05-30
senate,"['boxer', 'fiorina']",2010-05-30
senate,"['fiorina', 'campbell']",2010-05-30
senate,"['paul', 'conway']",2010-05-31
senate,"['paul', 'conway']",2010-06-02
senate,"['grassley', 'conlin']",2010-06-03
senate,"['blumenthal', 'mcmahon']",2010-06-03
senate,"['angle', 'lowden']",2010-06-03
senate,"['blunt', 'carnahan']",2010-06-03
senate,"['angle', 'tarkanian']",2010-06-03
senate,"['reid', 'angle']",2010-06-03
senate,"['reid', 'tarkanian']",2010-06-03
senate,"['reid', 'lowden']",2010-06-03
senate,"['coats', 'ellsworth']",2010-06-04
senate,"['fiorina', 'campbell']",2010-06-04
senate,"['halter', 'lincoln']",2010-06-04
senate,"['toomey', 'sestak']",2010-06-04
senate,"['grassley', 'conlin']",2010-06-04
senate,"['angle', 'tarkanian']",2010-06-06
senate,"['angle', 'reid']",2010-06-06
senate,"['tarkanian', 'reid']",2010-06-06
senate,"['reid', 'lowden']",2010-06-06
senate,"['fiorina', 'campbell']",2010-06-07
senate,"['fisher', 'portman']",2010-06-07
senate,"['burr', 'marshall']",2010-06-08
senate,"['burr', 'cunningham']",2010-06-08
senate,"['burr', 'marshall']",2010-06-08
senate,"['burr', 'cunningham']",2010-06-08
senate,"['fiorina', 'campbell']",2010-06-08
senate,"['shelby', 'barnes']",2010-06-08
senate,"['norton', 'bennet']",2010-06-09
senate,"['crist', 'rubio']",2010-06-09
senate,"['crist', 'rubio']",2010-06-09
senate,"['crist', 'rubio']",2010-06-09
senate,"['buck', 'bennet']",2010-06-09
senate,"['buck', 'romanoff']",2010-06-09
senate,"['crist', 'rubio']",2010-06-09
senate,"['kirk', 'giannoulias']",2010-06-09
senate,"['norton', 'romanoff']",2010-06-09
senate,"['angle', 'reid']",2010-06-10
senate,"['meek', 'greene']",2010-06-10
senate,"['buck', 'norton']",2010-06-10
senate,"['blumenthal', 'mcmahon']",2010-06-10
senate,"['boxer', 'fiorina']",2010-06-11
senate,"['wyden', 'huffman']",2010-06-11
senate,"['murray', 'rossi']",2010-06-11
senate,"['gillibrand', 'malpass']",2010-06-14
senate,"['gillibrand', 'blakeman']",2010-06-14
senate,"['gillibrand', 'dioguardi']",2010-06-14
senate,"['schumer', 'townsend']",2010-06-14
senate,"['giannoulias', 'kirk']",2010-06-14
senate,"['schumer', 'berntsen']",2010-06-14
senate,"['vitter', 'melancon']",2010-06-15
senate,"['demint', 'greene']",2010-06-15
senate,"['murray', 'rossi']",2010-06-16
senate,"['vitter', 'melancon']",2010-06-16
senate,"['boozman', 'lincoln']",2010-06-17
senate,"['grassley', 'conlin']",2010-06-17
senate,"['gillibrand', 'blakeman']",2010-06-18
senate,"['gillibrand', 'dioguardi']",2010-06-18
senate,"['schumer', 'townsend']",2010-06-18
senate,"['schumer', 'berntsen']",2010-06-18
senate,"['gillibrand', 'malpass']",2010-06-18
senate,"['crist', 'rubio']",2010-06-19
senate,"['bridgewater', 'lee']",2010-06-19
senate,"['buck', 'norton']",2010-06-20
senate,"['bennet', 'romanoff']",2010-06-20
senate,"['buck', 'romanoff']",2010-06-20
senate,"['norton', 'bennet']",2010-06-20
senate,"['norton', 'romanoff']",2010-06-20
senate,"['buck', 'bennet']",2010-06-20
senate,"['toomey', 'sestak']",2010-06-22
senate,"['feingold', 'johnson']",2010-06-22
senate,"['mccain', 'hayworth']",2010-06-22
senate,"['gillibrand', 'malpass']",2010-06-22
senate,"['blakeman', 'malpass']",2010-06-22
senate,"['hoeven', 'potter']",2010-06-22
senate,"['feingold', 'westlake']",2010-06-22
senate,"['gillibrand', 'blakeman']",2010-06-22
senate,"['wyden', 'huffman']",2010-06-23
senate,"['angle', 'reid']",2010-06-24
senate,"['mccain', 'hayworth']",2010-06-24
senate,"['leahy', 'britton']",2010-06-24
senate,"['burr', 'marshall']",2010-06-24
senate,"['lee', 'granato']",2010-06-25
senate,"['burr', 'marshall']",2010-06-25
senate,"['murray', 'rossi']",2010-06-25
senate,"['burr', 'marshall']",2010-06-28
senate,"['johnston', 'schollenberger']",2010-06-28
senate,"['moran', 'tiahrt']",2010-06-28
senate,"['inouye', 'roco']",2010-06-29
senate,"['vitter', 'melancon']",2010-06-29
senate,"['feingold', 'johnson']",2010-06-29
senate,"['blunt', 'carnahan']",2010-06-30
senate,"['fisher', 'portman']",2010-06-30
senate,"['fisher', 'portman']",2010-06-30
senate,"['paul', 'conway']",2010-06-30
senate,"['boxer', 'fiorina']",2010-06-30
senate,"['toomey', 'sestak']",2010-07-01
senate,"['portman', 'fisher']",2010-07-02
senate,"['paul', 'conway']",2010-07-06
senate,"['coburn', 'myles']",2010-07-06
senate,"['coburn', 'rogers']",2010-07-06
senate,"['burr', 'marshall']",2010-07-06
senate,"['burr', 'marshall']",2010-07-07
senate,"['tiahrt', 'johnston']",2010-07-07
senate,"['moran', 'johnston']",2010-07-07
senate,"['boxer', 'fiorina']",2010-07-08
senate,"['rubio', 'crist']",2010-07-08
senate,"['giannoulias', 'kirk']",2010-07-08
senate,"['rubio', 'crist']",2010-07-08
senate,"['manchin', 'capito']",2010-07-09
senate,"['manchin', 'ireland']",2010-07-09
senate,"['coats', 'ellsworth']",2010-07-12
senate,"['crist', 'rubio']",2010-07-13
senate,"['crist', 'rubio']",2010-07-13
senate,"['angle', 'reid']",2010-07-13
senate,"['buck', 'bennet']",2010-07-13
senate,"['fiorina', 'boxer']",2010-07-13
senate,"['norton', 'bennet']",2010-07-13
senate,"['buck', 'romanoff']",2010-07-13
senate,"['mikulski', 'wargotz']",2010-07-13
senate,"['norton', 'romanoff']",2010-07-13
senate,"['toomey', 'sestak']",2010-07-14
senate,"['boxer', 'fiorina']",2010-07-14
senate,"['blunt', 'carnahan']",2010-07-14
senate,"['mccain', 'hayworth']",2010-07-14
senate,"['burr', 'marshall']",2010-07-14
senate,"['ayotte', 'hodes']",2010-07-14
senate,"['binnie', 'hodes']",2010-07-14
senate,"['mikulski', 'wargotz']",2010-07-14
senate,"['mikulski', 'rutledge']",2010-07-14
senate,"['johnson', 'feingold']",2010-07-15
senate,"['schumer', 'townsend']",2010-07-15
senate,"['townsend', 'berntsen']",2010-07-15
senate,"['dioguardi', 'blakeman']",2010-07-15
senate,"['gillibrand', 'malpass']",2010-07-15
senate,"['gillibrand', 'dioguardi']",2010-07-15
senate,"['gillibrand', 'blakeman']",2010-07-15
senate,"['schumer', 'berntsen']",2010-07-15
senate,"['rossi', 'murray']",2010-07-16
senate,"['reid', 'angle']",2010-07-16
senate,"['blumenthal', 'mcmahon']",2010-07-16
senate,"['feingold', 'johnson']",2010-07-16
senate,"['castle', 'coons']",2010-07-16
senate,"['boozman', 'lincoln']",2010-07-18
senate,"['toomey', 'sestak']",2010-07-19
senate,"['reid', 'angle']",2010-07-20
senate,"['feingold', 'johnson']",2010-07-20
senate,"['crist', 'rubio']",2010-07-20
senate,"['crist', 'rubio']",2010-07-20
senate,"['blumenthal', 'mcmahon']",2010-07-20
senate,"['blumenthal', 'simmons']",2010-07-20
senate,"['portman', 'fisher']",2010-07-20
senate,"['boozman', 'lincoln']",2010-07-20
senate,"['moran', 'tiahrt']",2010-07-20
senate,"['johnston', 'schollenberger']",2010-07-20
senate,"['crapo', 'sullivan']",2010-07-20
senate,"['crist', 'rubio']",2010-07-20
senate,"['boozman', 'lincoln']",2010-07-20
senate,"['paul', 'conway']",2010-07-21
senate,"['rubio', 'crist']",2010-07-22
senate,"['crist', 'rubio']",2010-07-22
senate,"['meek', 'greene']",2010-07-22
senate,"['boozman', 'lincoln']",2010-07-23
senate,"['paul', 'conway']",2010-07-23
senate,"['manchin', 'raese']",2010-07-23
senate,"['blunt', 'carnahan']",2010-07-25
senate,"['mccain', 'hayworth']",2010-07-26
senate,"['hoeven', 'potter']",2010-07-26
senate,"['boxer', 'fiorina']",2010-07-27
senate,"['burr', 'marshall']",2010-07-27
senate,"['buck', 'bennet']",2010-07-27
senate,"['norton', 'romanoff']",2010-07-27
senate,"['buck', 'romanoff']",2010-07-27
senate,"['norton', 'bennet']",2010-07-27
senate,"['ayotte', 'hodes']",2010-07-27
senate,"['shelby', 'barnes']",2010-07-27
senate,"['reid', 'angle']",2010-07-28
senate,"['giannoulias', 'kirk']",2010-07-28
senate,"['gillibrand', 'blakeman']",2010-07-28
senate,"['gillibrand', 'malpass']",2010-07-28
senate,"['ayotte', 'binnie']",2010-07-28
senate,"['johnson', 'feingold']",2010-07-29
senate,"['boxer', 'fiorina']",2010-07-29
senate,"['blunt', 'carnahan']",2010-07-29
senate,"['ayotte', 'hodes']",2010-07-29
senate,"['wyden', 'huffman']",2010-07-29
senate,"['wyden', 'huffman']",2010-07-29
senate,"['greene', 'meek']",2010-07-29
senate,"['bennet', 'romanoff']",2010-07-29
senate,"['crist', 'rubio']",2010-07-30
senate,"['reid', 'angle']",2010-07-30
senate,"['crist', 'rubio']",2010-07-30
senate,"['toomey', 'sestak']",2010-07-30
senate,"['murray', 'rossi']",2010-07-30
senate,"['crist', 'rubio']",2010-07-31
senate,"['crist', 'rubio']",2010-07-31
senate,"['coburn', 'rogers']",2010-07-31
senate,"['romanoff', 'bennet']",2010-08-01
senate,"['paul', 'conway']",2010-08-01
senate,"['buck', 'norton']",2010-08-01
senate,"['buck', 'romanoff']",2010-08-01
senate,"['buck', 'bennet']",2010-08-01
senate,"['norton', 'romanoff']",2010-08-01
senate,"['bennet', 'norton']",2010-08-01
senate,"['reid', 'angle']",2010-08-03
senate,"['murray', 'rossi']",2010-08-03
senate,"['burr', 'marshall']",2010-08-03
senate,"['demint', 'greene']",2010-08-03
senate,"['johnston', 'schollenberger']",2010-08-03
senate,"['mccain', 'glassman']",2010-08-03
senate,"['moran', 'tiahrt']",2010-08-03
senate,"['portman', 'fisher']",2010-08-04
senate,"['blumenthal', 'simmons']",2010-08-04
senate,"['mcmahon', 'simmons']",2010-08-04
senate,"['blumenthal', 'mcmahon']",2010-08-04
senate,"['crist', 'rubio']",2010-08-04
senate,"['gillibrand', 'blakeman']",2010-08-04
senate,"['gillibrand', 'dioguardi']",2010-08-04
senate,"['gillibrand', 'malpass']",2010-08-04
senate,"['crist', 'rubio']",2010-08-04
senate,"['boxer', 'fiorina']",2010-08-05
senate,"['paul', 'conway']",2010-08-06
senate,"['burr', 'marshall']",2010-08-06
senate,"['meek', 'greene']",2010-08-06
