,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
253,florida governor,governor,FL,"['mccollum', 'sink']",fl chamber of commerce,"{'mccollum': 31.0, 'sink': 26.0, 'chiles': 15.0}",mccollum,5.0,2010-06-19,<BLANK>,0
254,florida governor,governor,FL,"['scott', 'sink']",fl chamber of commerce,"{'scott': 30.0, 'sink': 26.0, 'chiles': 15.0}",scott,4.0,2010-06-19,scott,0
255,michigan governor,governor,MI,"['cox', 'hoekstra']",epic-mra,"{'hoekstra': 24.0, 'snyder': 20.0, 'cox': 26.0, 'bouchard': 16.0}",cox,2.0,2010-06-19,<BLANK>,0
256,michigan governor,governor,MI,"['dillon', 'bernero']",epic-mra,"{'dillon': 34.0, 'bernero': 24.0}",dillon,10.0,2010-06-19,<BLANK>,0
257,colorado governor,governor,CO,"['mcinnis', 'hickenlooper']",denver post/surveyusa,"{'mcinnis': 47.0, 'hickenlooper': 43.0}",mcinnis,4.0,2010-06-20,hickenlooper,0
258,colorado governor,governor,CO,"['maes', 'hickenlooper']",denver post/surveyusa,"{'maes': 45.0, 'hickenlooper': 44.0}",maes,1.0,2010-06-20,hickenlooper,0
259,colorado governor,governor,CO,"['mcinnis', 'maes']",denver post/surveyusa,"{'mcinnis': 57.0, 'maes': 29.0}",mcinnis,28.0,2010-06-20,<BLANK>,0
260,colorado governor,governor,CO,"['maes', 'hickenlooper']",denver post/surveyusa,"{'hickenlooper': 44.0, 'maes': 45.0}",maes,1.0,2010-06-20,hickenlooper,0
261,arizona governor,governor,AZ,"['brewer', 'mills']",rasmussen reports,"{'brewer': 61.0, 'mills': 16.0, 'martin': 12.0}",brewer,45.0,2010-06-21,<BLANK>,0
262,oregon governor,governor,OR,"['dudley', 'kitzhaber']",rasmussen reports,"{'dudley': 47.0, 'kitzhaber': 45.0}",dudley,2.0,2010-06-22,kitzhaber,0
263,texas governor,governor,TX,"['perry', 'white']",ppp (d),"{'perry': 43.0, 'white': 43.0}",,,2010-06-22,<BLANK>,0
264,georgia governor,governor,GA,"['barnes', 'baker']",surveyusa,"{'barnes': 63.0, 'baker': 13.0}",barnes,50.0,2010-06-22,<BLANK>,0
265,georgia governor,governor,GA,"['oxendine', 'handel']",surveyusa,"{'handel': 18.0, 'deal': 17.0, 'oxendine': 34.0, 'johnson': 6.0}",oxendine,16.0,2010-06-22,<BLANK>,0
266,new york governor,governor,NY,"['lazio', 'paladino']",quinnipiac,"{'lazio': 46.0, 'paladino': 17.0}",lazio,29.0,2010-06-22,<BLANK>,0
267,georgia governor,governor,GA,"['oxendine', 'handel']",surveyusa,"{'oxendine': 34.0, 'handel': 18.0, 'deal': 17.0, 'johnson': 6.0}",oxendine,16.0,2010-06-22,<BLANK>,0
268,new york governor,governor,NY,"['cuomo', 'lazio']",quinnipiac,"{'cuomo': 58.0, 'lazio': 26.0}",cuomo,32.0,2010-06-22,cuomo,0
269,massachusetts governor,governor,MA,"['patrick', 'baker']",rasmussen reports,"{'patrick': 41.0, 'baker': 34.0, 'cahill': 16.0}",patrick,7.0,2010-06-23,baker,0
270,new mexico governor,governor,NM,"['martinez', 'denish']",magellan strategies (r),"{'martinez': 44.0, 'denish': 43.0}",martinez,1.0,2010-06-23,martinez,0
271,pennsylvania governor,governor,PA,"['corbett', 'onorato']",ppp (d),"{'corbett': 45.0, 'onorato': 35.0}",corbett,10.0,2010-06-23,corbett,0
272,wisconsin governor,governor,WI,"['walker', 'barrett']",rasmussen reports,"{'walker': 49.0, 'barrett': 41.0}",walker,8.0,2010-06-23,walker,0
273,vermont governor,governor,VT,"['dubie', 'racine']",rasmussen reports,"{'dubie': 51.0, 'racine': 36.0}",dubie,15.0,2010-06-23,<BLANK>,0
274,vermont governor,governor,VT,"['dubie', 'markowitz']",rasmussen reports,"{'dubie': 47.0, 'markowitz': 40.0}",dubie,7.0,2010-06-23,<BLANK>,0
275,vermont governor,governor,VT,"['dubie', 'shumlin']",rasmussen reports,"{'dubie': 55.0, 'shumlin': 36.0}",dubie,19.0,2010-06-23,shumlin,0
276,vermont governor,governor,VT,"['dubie', 'dunne']",rasmussen reports,"{'dubie': 52.0, 'dunne': 32.0}",dubie,20.0,2010-06-23,<BLANK>,0
277,vermont governor,governor,VT,"['dubie', 'bartlett']",rasmussen reports,"{'dubie': 55.0, 'bartlett': 29.0}",dubie,26.0,2010-06-23,<BLANK>,0
278,wisconsin governor,governor,WI,"['neumann', 'barrett']",rasmussen reports,"{'neumann': 47.0, 'barrett': 39.0}",neumann,8.0,2010-06-23,<BLANK>,0
279,nevada governor,governor,NV,"['sandoval', 'reid']",rasmussen reports,"{'sandoval': 55.0, 'reid': 33.0}",sandoval,22.0,2010-06-25,sandoval,0
280,wyoming governor,governor,WY,"['micheli', 'gosar']",rasmussen reports,"{'micheli': 46.0, 'gosar': 28.0}",micheli,18.0,2010-06-26,<BLANK>,0
281,wyoming governor,governor,WY,"['simpson', 'gosar']",rasmussen reports,"{'simpson': 51.0, 'gosar': 24.0}",simpson,27.0,2010-06-26,<BLANK>,0
282,wyoming governor,governor,WY,"['meyer', 'gosar']",rasmussen reports,"{'meyer': 52.0, 'gosar': 23.0}",meyer,29.0,2010-06-26,<BLANK>,0
283,wyoming governor,governor,WY,"['mead', 'gosar']",rasmussen reports,"{'mead': 51.0, 'gosar': 23.0}",mead,28.0,2010-06-26,mead,0
284,wyoming governor,governor,WY,"['micheli', 'peterson']",rasmussen reports,"{'micheli': 47.0, 'peterson': 27.0}",micheli,20.0,2010-06-26,<BLANK>,0
285,wyoming governor,governor,WY,"['simpson', 'peterson']",rasmussen reports,"{'simpson': 44.0, 'peterson': 28.0}",simpson,16.0,2010-06-26,<BLANK>,0
286,wyoming governor,governor,WY,"['meyer', 'peterson']",rasmussen reports,"{'meyer': 51.0, 'peterson': 23.0}",meyer,28.0,2010-06-26,<BLANK>,0
287,wyoming governor,governor,WY,"['mead', 'peterson']",rasmussen reports,"{'mead': 49.0, 'peterson': 22.0}",mead,27.0,2010-06-26,mead,0
288,massachusetts governor,governor,MA,"['patrick', 'baker']",boston globe/unh,"{'patrick': 38.0, 'baker': 31.0, 'cahill': 9.0}",patrick,7.0,2010-06-27,baker,0
289,utah governor special election,governor,UT,"['herbert', 'corroon']",rasmussen reports,"{'herbert': 58.0, 'corroon': 31.0}",herbert,27.0,2010-06-28,<BLANK>,0
290,south carolina governor,governor,SC,"['haley', 'sheheen']",rasmussen reports,"{'haley': 52.0, 'sheheen': 40.0}",haley,12.0,2010-06-28,haley,0
291,new york governor,governor,NY,"['cuomo', 'lazio']",rasmussen reports,"{'cuomo': 55.0, 'lazio': 28.0}",cuomo,27.0,2010-06-29,cuomo,0
292,ohio governor,governor,OH,"['kasich', 'strickland']",ppp (d),"{'kasich': 43.0, 'strickland': 41.0}",kasich,2.0,2010-06-29,kasich,0
293,ohio governor,governor,OH,"['strickland', 'kasich']",quinnipiac,"{'kasich': 38.0, 'strickland': 43.0}",strickland,5.0,2010-06-29,kasich,0
294,california governor,governor,CA,"['brown', 'whitman']",reuters/ipsos,"{'whitman': 39.0, 'brown': 45.0}",brown,6.0,2010-06-30,brown,0
295,hawaii governor,governor,HI,"['abercrombie', 'aiona']",rasmussen reports,"{'abercrombie': 58.0, 'aiona': 32.0}",abercrombie,26.0,2010-06-30,abercrombie,0
296,hawaii governor,governor,HI,"['hannemann', 'aiona']",rasmussen reports,"{'hannemann': 52.0, 'aiona': 30.0}",hannemann,22.0,2010-06-30,<BLANK>,0
297,hawaii governor,governor,HI,"['hannemann', 'carroll']",rasmussen reports,"{'hannemann': 57.0, 'carroll': 23.0}",hannemann,34.0,2010-06-30,<BLANK>,0
298,hawaii governor,governor,HI,"['abercrombie', 'carroll']",rasmussen reports,"{'abercrombie': 59.0, 'carroll': 30.0}",abercrombie,29.0,2010-06-30,abercrombie,0
299,wisconsin governor,governor,WI,"['walker', 'barrett']",ppp (d),"{'walker': 45.0, 'barrett': 38.0}",walker,7.0,2010-06-30,walker,0
300,arizona governor,governor,AZ,"['brewer', 'goddard']",rasmussen reports,"{'brewer': 53.0, 'goddard': 35.0}",brewer,18.0,2010-07-01,<BLANK>,0
301,oregon governor,governor,OR,"['dudley', 'kitzhaber']",magellan strategies (r),"{'dudley': 41.0, 'kitzhaber': 40.0}",dudley,1.0,2010-07-01,kitzhaber,0
302,georgia governor,governor,GA,"['handel', 'oxendine']",insider advantage,"{'handel': 18.0, 'deal': 12.0, 'oxendine': 18.0, 'johnson': 8.0}",,,2010-07-02,<BLANK>,0
303,maryland governor,governor,MD,"['ehrlich', ""o'malley""]",magellan strategies (r),"{'ehrlich': 46.0, ""o'malley"": 43.0}",ehrlich,3.0,2010-07-02,<BLANK>,0
304,ohio governor,governor,OH,"['kasich', 'strickland']",rasmussen reports,"{'kasich': 47.0, 'strickland': 40.0}",kasich,7.0,2010-07-05,kasich,0
305,pennsylvania governor,governor,PA,"['corbett', 'onorato']",rasmussen reports,"{'corbett': 49.0, 'onorato': 39.0}",corbett,10.0,2010-07-06,corbett,0
306,kansas governor,governor,KS,"['brownback', 'holland']",rasmussen reports,"{'brownback': 59.0, 'holland': 31.0}",brownback,28.0,2010-07-06,brownback,0
