,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
2222,kansas senate,senate,KS,"['roberts', 'orman']",cnn/opinion research,"{'roberts': 49.0, 'orman': 48.0}",roberts,1.0,2014-10-08,roberts,0
2223,massachusetts senate,senate,MA,"['markey', 'herr']",wbur/massinc,"{'markey': 56.0, 'herr': 30.0}",markey,26.0,2014-10-08,markey,0
2224,s.d. senate,senate,,"['rounds', 'pressler']",surveyusa*,"{'rounds': 35.0, 'weiland': 28.0, 'pressler': 32.0}",rounds,3.0,2014-10-08,<BLANK>,0
2225,alaska senate,senate,AK,"['sullivan', 'begich']",cnn/opinion research,"{'sullivan': 50.0, 'begich': 44.0}",sullivan,6.0,2014-10-09,sullivan,0
2226,georgia senate,senate,GA,"['perdue', 'nunn']",surveyusa*,"{'perdue': 46.0, 'nunn': 45.0}",perdue,1.0,2014-10-09,perdue,0
2227,new jersey senate,senate,NJ,"['booker', 'bell']",richard stockton college,"{'booker': 48.0, 'bell': 39.0}",booker,9.0,2014-10-09,booker,0
2228,virginia senate,senate,VA,"['warner', 'gillespie']",univ. of mary washington*,"{'warner': 47.0, 'gillespie': 37.0}",warner,10.0,2014-10-09,warner,0
2229,michigan senate,senate,MI,"['peters', 'land']",mitchell research*,"{'peters': 48.0, 'land': 43.0}",peters,5.0,2014-10-11,peters,0
2230,iowa senate,senate,IA,"['ernst', 'braley']",des moines register/bloomberg,"{'ernst': 47.0, 'braley': 46.0}",ernst,1.0,2014-10-12,ernst,0
2231,colorado senate,senate,CO,"['gardner', 'udall']",denver post/surveyusa*,"{'gardner': 45.0, 'udall': 43.0}",gardner,2.0,2014-10-13,gardner,0
2232,colorado senate,senate,CO,"['gardner', 'udall']",high point/surveyusa,"{'gardner': 46.0, 'udall': 42.0}",gardner,4.0,2014-10-13,gardner,0
2233,new hampshire senate,senate,NH,"['shaheen', 'brown']",high point/surveyusa,"{'shaheen': 48.0, 'brown': 46.0}",shaheen,2.0,2014-10-13,shaheen,0
2234,iowa senate,senate,IA,"['ernst', 'braley']",rasmussen reports,"{'ernst': 48.0, 'braley': 45.0}",ernst,3.0,2014-10-13,ernst,0
2235,kansas senate,senate,KS,"['orman', 'roberts']",ppp (d),"{'roberts': 43.0, 'orman': 46.0}",orman,3.0,2014-10-13,roberts,0
2236,north carolina senate,senate,NC,"['hagan', 'tillis']",high point*,"{'hagan': 40.0, 'tillis': 40.0}",,,2014-10-13,tillis,0
2237,s.d. senate,senate,,"['rounds', 'weiland']",harper (r)*,"{'rounds': 37.0, 'weiland': 33.0, 'pressler': 23.0}",rounds,4.0,2014-10-13,<BLANK>,0
2238,michigan senate,senate,MI,"['peters', 'land']",mitchell research*,"{'peters': 50.0, 'land': 39.0}",peters,11.0,2014-10-13,peters,0
2239,georgia senate,senate,GA,"['perdue', 'nunn']",wsb-tv/landmark*,"{'perdue': 46.0, 'nunn': 46.0}",,,2014-10-13,perdue,0
2240,maine senate,senate,ME,"['collins', 'bellows']",pan atlantic sms,"{'collins': 68.0, 'bellows': 25.0}",collins,43.0,2014-10-14,collins,0
2241,maine senate,senate,ME,"['collins', 'bellows']",bangor daily news/ipsos*,"{'collins': 56.0, 'bellows': 31.0}",collins,25.0,2014-10-14,collins,0
2242,idaho senate,senate,ID,"['risch', 'mitchell']",ppp (d),"{'risch': 50.0, 'mitchell': 32.0}",risch,18.0,2014-10-14,risch,0
2243,kansas senate,senate,KS,"['roberts', 'orman']",remington research group (r)*,"{'orman': 46.0, 'roberts': 48.0}",roberts,2.0,2014-10-14,roberts,0
2244,alaska senate,senate,AK,"['sullivan', 'begich']",rasmussen reports,"{'sullivan': 48.0, 'begich': 45.0}",sullivan,3.0,2014-10-14,sullivan,0
2245,new hampshire senate,senate,NH,"['brown', 'shaheen']",new england college,"{'shaheen': 47.0, 'brown': 48.0}",brown,1.0,2014-10-14,shaheen,0
2246,north carolina senate,senate,NC,"['tillis', 'hagan']",surveyusa,"{'hagan': 45.0, 'tillis': 46.0}",tillis,1.0,2014-10-14,tillis,0
2247,kansas senate,senate,KS,"['roberts', 'orman']",remington research group (r)*,"{'roberts': 48.0, 'orman': 46.0}",roberts,2.0,2014-10-14,roberts,0
2248,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",rasmussen reports,"{'landrieu': 41.0, 'cassidy': 38.0, 'maness': 14.0}",landrieu,3.0,2014-10-15,cassidy,0
2249,louisiana senate,senate,LA,"['cassidy', 'landrieu']",rasmussen reports,"{'cassidy': 52.0, 'landrieu': 43.0}",cassidy,9.0,2014-10-15,cassidy,0
2250,iowa senate,senate,IA,"['ernst', 'braley']",usa today/suffolk*,"{'ernst': 47.0, 'braley': 43.0}",ernst,4.0,2014-10-15,ernst,0
2251,iowa senate,senate,IA,"['ernst', 'braley']",quinnipiac,"{'ernst': 47.0, 'braley': 45.0}",ernst,2.0,2014-10-15,ernst,0
2252,colorado senate,senate,CO,"['gardner', 'udall']",cnn/opinion research,"{'gardner': 50.0, 'udall': 46.0}",gardner,4.0,2014-10-15,gardner,0
2253,georgia senate,senate,GA,"['nunn', 'perdue']",surveyusa,"{'perdue': 45.0, 'nunn': 48.0, 'swafford': 3.0}",nunn,3.0,2014-10-15,perdue,0
2254,arkansas senate,senate,AR,"['cotton', 'pryor']",rasmussen reports,"{'cotton': 47.0, 'pryor': 44.0}",cotton,3.0,2014-10-16,cotton,0
2255,colorado senate,senate,CO,"['gardner', 'udall']",quinnipiac*,"{'gardner': 47.0, 'udall': 41.0}",gardner,6.0,2014-10-16,gardner,0
2256,georgia senate,senate,GA,"['nunn', 'perdue']",wrbl/ledger-enquirer/pmb,"{'perdue': 45.0, 'nunn': 46.0, 'swafford': 6.0}",nunn,1.0,2014-10-16,perdue,0
2257,illinois senate,senate,IL,"['durbin', 'oberweis']",the simon poll/siu*,"{'durbin': 47.0, 'oberweis': 37.0}",durbin,10.0,2014-10-17,durbin,0
2258,kentucky senate,senate,KY,"['mcconnell', 'grimes']",rasmussen reports,"{'mcconnell': 52.0, 'grimes': 44.0}",mcconnell,8.0,2014-10-17,mcconnell,0
2259,montana senate,senate,MT,"['daines', 'curtis']",msu-billings,"{'daines': 47.0, 'curtis': 31.0}",daines,16.0,2014-10-18,daines,0
2260,new hampshire senate,senate,NH,"['shaheen', 'brown']",suffolk/boston herald,"{'shaheen': 49.0, 'brown': 46.0}",shaheen,3.0,2014-10-20,shaheen,0
2261,north carolina senate,senate,NC,"['hagan', 'tillis']",ppp (d),"{'hagan': 47.0, 'tillis': 44.0}",hagan,3.0,2014-10-20,tillis,0
2262,n.c. senate,senate,,"['hagan', 'tillis']",ppp (d),"{'hagan': 46.0, 'tillis': 43.0, 'haugh': 5.0}",hagan,3.0,2014-10-20,<BLANK>,0
2263,kentucky senate,senate,KY,"['mcconnell', 'grimes']",courier-journal/surveyusa*,"{'mcconnell': 44.0, 'grimes': 43.0}",mcconnell,1.0,2014-10-20,mcconnell,0
2264,new hampshire senate,senate,NH,"['shaheen', 'brown']",umass amherst/wbz,"{'shaheen': 48.0, 'brown': 45.0}",shaheen,3.0,2014-10-20,shaheen,0
2265,kentucky senate,senate,KY,"['mcconnell', 'grimes']",western kentucky univ.*,"{'mcconnell': 45.0, 'grimes': 42.0}",mcconnell,3.0,2014-10-21,mcconnell,0
2266,colorado senate,senate,CO,"['gardner', 'udall']",ppp (d),"{'gardner': 47.0, 'udall': 44.0}",gardner,3.0,2014-10-21,gardner,0
2267,north carolina senate,senate,NC,"['hagan', 'tillis']",surveyusa*,"{'hagan': 46.0, 'tillis': 43.0}",hagan,3.0,2014-10-21,tillis,0
2268,n.c. senate,senate,,"['hagan', 'tillis']",surveyusa,"{'hagan': 46.0, 'tillis': 43.0, 'haugh': 6.0}",hagan,3.0,2014-10-21,<BLANK>,0
2269,louisiana senate,senate,LA,"['cassidy', 'landrieu']",wafb/fox8/raycom,"{'cassidy': 43.0, 'landrieu': 40.0}",cassidy,3.0,2014-10-21,cassidy,0
2270,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",wafb/fox8/raycom,"{'landrieu': 36.0, 'cassidy': 32.0, 'maness': 6.0}",landrieu,4.0,2014-10-21,cassidy,0
2271,arkansas senate,senate,AR,"['cotton', 'pryor']",talk business poll*,"{'cotton': 49.0, 'pryor': 41.0}",cotton,8.0,2014-10-21,cotton,0
2272,michigan senate,senate,MI,"['peters', 'land']",fox 2 detroit/mitchell*,"{'peters': 51.0, 'land': 38.0}",peters,13.0,2014-10-21,peters,0
2273,minnesota senate,senate,MN,"['franken', 'mcfadden']",kstp/surveyusa*,"{'franken': 53.0, 'mcfadden': 38.0}",franken,15.0,2014-10-21,franken,0
2274,new jersey senate,senate,NJ,"['booker', 'bell']",fairleigh dickinson,"{'booker': 56.0, 'bell': 40.0}",booker,16.0,2014-10-21,booker,0
2275,new hampshire senate,senate,NH,"['brown', 'shaheen']",new england college,"{'shaheen': 47.0, 'brown': 48.0}",brown,1.0,2014-10-22,shaheen,0
2276,oregon senate,senate,OR,"['merkley', 'wehby']",surveyusa,"{'merkley': 53.0, 'wehby': 32.0}",merkley,21.0,2014-10-22,merkley,0
2277,colorado senate,senate,CO,"['gardner', 'udall']",usa today/suffolk*,"{'gardner': 46.0, 'udall': 39.0}",gardner,7.0,2014-10-22,gardner,0
2278,georgia senate,senate,GA,"['nunn', 'perdue']",surveyusa,"{'perdue': 44.0, 'nunn': 46.0, 'swafford': 4.0}",nunn,2.0,2014-10-22,perdue,0
2279,kansas senate,senate,KS,"['orman', 'roberts']",rasmussen reports,"{'orman': 49.0, 'roberts': 44.0}",orman,5.0,2014-10-23,roberts,0
2280,new hampshire senate,senate,NH,"['shaheen', 'brown']",cnn/opinion research,"{'shaheen': 49.0, 'brown': 47.0}",shaheen,2.0,2014-10-23,shaheen,0
2281,n.c. senate,senate,,"['tillis', 'hagan']",civitas (r),"{'hagan': 41.0, 'tillis': 42.0, 'haugh': 6.0}",tillis,1.0,2014-10-23,<BLANK>,0
2282,colorado senate,senate,CO,"['gardner', 'udall']",reuters/ipsos,"{'gardner': 47.0, 'udall': 45.0}",gardner,2.0,2014-10-23,gardner,0
2283,iowa senate,senate,IA,"['ernst', 'braley']",quinnipiac,"{'ernst': 48.0, 'braley': 46.0}",ernst,2.0,2014-10-23,ernst,0
2284,new hampshire senate,senate,NH,"['shaheen', 'brown']",arg,"{'shaheen': 49.0, 'brown': 48.0}",shaheen,1.0,2014-10-23,shaheen,0
2285,north carolina senate,senate,NC,"['hagan', 'tillis']",civitas (r),"{'hagan': 44.0, 'tillis': 44.0}",,,2014-10-23,tillis,0
2286,michigan senate,senate,MI,"['peters', 'land']",epic-mra,"{'peters': 45.0, 'land': 34.0}",peters,11.0,2014-10-23,peters,0
2287,georgia senate,senate,GA,"['nunn', 'perdue']",insideradvantage,"{'perdue': 45.0, 'nunn': 47.0, 'swafford': 4.0}",nunn,2.0,2014-10-23,perdue,0
2288,texas senate,senate,TX,"['cornyn', 'alameel']",ut/texas tribune*,"{'cornyn': 57.0, 'alameel': 31.0}",cornyn,26.0,2014-10-23,cornyn,0
2289,georgia senate,senate,GA,"['nunn', 'perdue']",cnn/opinion research,"{'perdue': 44.0, 'nunn': 47.0, 'swafford': 5.0}",nunn,3.0,2014-10-24,perdue,0
2290,georgia senate,senate,GA,"['perdue', 'nunn']",atlanta journal-constitution,"{'perdue': 44.0, 'nunn': 42.0, 'swafford': 6.0}",perdue,2.0,2014-10-24,perdue,0
2291,colorado senate,senate,CO,"['gardner', 'udall']",quinnipiac*,"{'gardner': 46.0, 'udall': 41.0}",gardner,5.0,2014-10-24,gardner,0
2292,new hampshire senate,senate,NH,"['shaheen', 'brown']",umass lowell/7news,"{'shaheen': 49.0, 'brown': 46.0}",shaheen,3.0,2014-10-24,shaheen,0
2293,illinois senate,senate,IL,"['durbin', 'oberweis']",chicago tribune*,"{'durbin': 50.0, 'oberweis': 36.0}",durbin,14.0,2014-10-24,durbin,0
2294,new jersey senate,senate,NJ,"['booker', 'bell']",richard stockton college,"{'booker': 57.0, 'bell': 33.0}",booker,24.0,2014-10-24,booker,0
2295,s.c. senate,senate,,"['graham', 'hutto']",palmetto politics poll/vss*,"{'graham': 49.0, 'hutto': 29.0, 'ravenel': 10.0}",graham,20.0,2014-10-24,<BLANK>,0
2296,south carolina senate,senate,SC,"['scott', 'dickerson']",palmetto politics poll/vss*,"{'scott': 58.0, 'dickerson': 31.0}",scott,27.0,2014-10-24,scott,0
2297,georgia senate,senate,GA,"['perdue', 'nunn']",wsb-tv/landmark,"{'perdue': 47.0, 'nunn': 47.0, 'swafford': 3.0}",,,2014-10-25,perdue,0
2298,virginia senate,senate,VA,"['warner', 'gillespie']",cbs news/nyt/yougov*,"{'warner': 49.0, 'gillespie': 39.0}",warner,10.0,2014-10-26,warner,0
2299,iowa senate,senate,IA,"['ernst', 'braley']",cbs news/nyt/yougov,"{'ernst': 44.0, 'braley': 44.0}",,,2014-10-26,ernst,0
2300,arkansas senate,senate,AR,"['cotton', 'pryor']",cbs news/nyt/yougov,"{'cotton': 47.0, 'pryor': 42.0}",cotton,5.0,2014-10-26,cotton,0
2301,colorado senate,senate,CO,"['udall', 'gardner']",cbs news/nyt/yougov,"{'gardner': 46.0, 'udall': 47.0}",udall,1.0,2014-10-26,gardner,0
2302,s.d. senate,senate,,"['rounds', 'weiland']",nbc news/marist*,"{'rounds': 43.0, 'weiland': 29.0, 'pressler': 16.0}",rounds,14.0,2014-10-26,<BLANK>,0
2303,michigan senate,senate,MI,"['peters', 'land']",rasmussen reports,"{'peters': 51.0, 'land': 42.0}",peters,9.0,2014-10-26,peters,0
2304,minnesota senate,senate,MN,"['franken', 'mcfadden']",star tribune/mason-dixon*,"{'franken': 48.0, 'mcfadden': 39.0}",franken,9.0,2014-10-26,franken,0
2305,kansas senate,senate,KS,"['orman', 'roberts']",nbc news/marist*,"{'orman': 45.0, 'roberts': 44.0}",orman,1.0,2014-10-26,roberts,0
2306,n.c. senate,senate,,"['hagan', 'tillis']",nbc news/marist,"{'hagan': 43.0, 'tillis': 43.0, 'haugh': 7.0}",,,2014-10-26,<BLANK>,0
2307,kansas senate,senate,KS,"['roberts', 'orman']",cbs news/nyt/yougov*,"{'orman': 38.0, 'roberts': 42.0}",roberts,4.0,2014-10-26,roberts,0
2308,iowa senate,senate,IA,"['ernst', 'braley']",nbc news/marist,"{'ernst': 49.0, 'braley': 46.0}",ernst,3.0,2014-10-26,ernst,0
2309,oregon senate,senate,OR,"['merkley', 'wehby']",cbs news/nyt/yougov,"{'merkley': 51.0, 'wehby': 39.0}",merkley,12.0,2014-10-26,merkley,0
2310,montana senate,senate,MT,"['daines', 'curtis']",cbs news/nyt/yougov,"{'daines': 56.0, 'curtis': 38.0}",daines,18.0,2014-10-26,daines,0
2311,illinois senate,senate,IL,"['durbin', 'oberweis']",cbs news/nyt/yougov,"{'durbin': 52.0, 'oberweis': 39.0}",durbin,13.0,2014-10-26,durbin,0
2312,north carolina senate,senate,NC,"['hagan', 'tillis']",nbc news/marist*,"{'hagan': 43.0, 'tillis': 43.0}",,,2014-10-26,tillis,0
2313,west virginia senate,senate,WV,"['capito', 'tennant']",cbs news/nyt/yougov,"{'capito': 56.0, 'tennant': 34.0}",capito,22.0,2014-10-26,<BLANK>,0
2314,new jersey senate,senate,NJ,"['booker', 'bell']",cbs news/nyt/yougov,"{'booker': 51.0, 'bell': 39.0}",booker,12.0,2014-10-26,booker,0
2315,kentucky senate,senate,KY,"['mcconnell', 'grimes']",cbs news/nyt/yougov*,"{'mcconnell': 45.0, 'grimes': 39.0}",mcconnell,6.0,2014-10-26,mcconnell,0
2316,arkansas senate,senate,AR,"['cotton', 'pryor']",nbc news/marist*,"{'cotton': 45.0, 'pryor': 43.0}",cotton,2.0,2014-10-26,cotton,0
2317,n.c. senate,senate,,"['hagan', 'tillis']",cbs news/nyt/yougov,"{'hagan': 44.0, 'tillis': 41.0, 'haugh': 2.0}",hagan,3.0,2014-10-26,<BLANK>,0
2318,colorado senate,senate,CO,"['gardner', 'udall']",nbc news/marist,"{'gardner': 46.0, 'udall': 45.0}",gardner,1.0,2014-10-26,gardner,0
2319,alaska senate,senate,AK,"['sullivan', 'begich']",cbs news/nyt/yougov,"{'sullivan': 48.0, 'begich': 44.0}",sullivan,4.0,2014-10-26,sullivan,0
2320,north carolina senate,senate,NC,"['hagan', 'tillis']",cbs news/nyt/yougov*,"{'hagan': 44.0, 'tillis': 41.0}",hagan,3.0,2014-10-26,tillis,0
2321,maine senate,senate,ME,"['collins', 'bellows']",portland press herald,"{'collins': 65.0, 'bellows': 30.0}",collins,35.0,2014-10-26,collins,0
2322,wyoming senate,senate,WY,"['enzi', 'hardy']",cbs news/nyt/yougov,"{'enzi': 67.0, 'hardy': 27.0}",enzi,40.0,2014-10-26,enzi,0
2323,texas senate,senate,TX,"['cornyn', 'alameel']",cbs news/nyt/yougov,"{'cornyn': 57.0, 'alameel': 35.0}",cornyn,22.0,2014-10-26,cornyn,0
2324,tennessee senate,senate,TN,"['alexander', 'ball']",cbs news/nyt/yougov,"{'alexander': 55.0, 'ball': 33.0}",alexander,22.0,2014-10-26,alexander,0
2325,south carolina senate,senate,SC,"['scott', 'dickerson']",cbs news/nyt/yougov,"{'scott': 57.0, 'dickerson': 28.0}",scott,29.0,2014-10-26,scott,0
2326,s.c. senate,senate,,"['graham', 'hutto']",cbs news/nyt/yougov,"{'graham': 43.0, 'hutto': 28.0, 'ravenel': 8.0}",graham,15.0,2014-10-26,<BLANK>,0
2327,rhode island senate,senate,RI,"['reed', 'zaccaria']",cbs news/nyt/yougov,"{'reed': 65.0, 'zaccaria': 20.0}",reed,45.0,2014-10-26,reed,0
2328,oklahoma senate,senate,OK,"['inhofe', 'silverstein']",cbs news/nyt/yougov,"{'inhofe': 63.0, 'silverstein': 27.0}",inhofe,36.0,2014-10-26,inhofe,0
2329,oklahoma senate,senate,OK,"['lankford', 'johnson']",cbs news/nyt/yougov,"{'lankford': 63.0, 'johnson': 29.0}",lankford,34.0,2014-10-26,lankford,0
2330,nebraska senate,senate,NE,"['sasse', 'domina']",cbs news/nyt/yougov,"{'sasse': 59.0, 'domina': 30.0}",sasse,29.0,2014-10-26,sasse,0
2331,maine senate,senate,ME,"['collins', 'bellows']",cbs news/nyt/yougov,"{'collins': 54.0, 'bellows': 35.0}",collins,19.0,2014-10-26,collins,0
2332,mississippi senate,senate,MS,"['cochran', 'childers']",cbs news/nyt/yougov,"{'cochran': 50.0, 'childers': 28.0}",cochran,22.0,2014-10-26,cochran,0
2333,georgia senate,senate,GA,"['perdue', 'nunn']",cbs news/nyt/yougov,"{'perdue': 47.0, 'nunn': 44.0, 'swafford': 1.0}",perdue,3.0,2014-10-26,perdue,0
2334,louisiana senate,senate,LA,"['cassidy', 'landrieu']",cbs news/nyt/yougov,"{'cassidy': 46.0, 'landrieu': 42.0}",cassidy,4.0,2014-10-26,cassidy,0
2335,new hampshire senate,senate,NH,"['shaheen', 'brown']",cbs news/nyt/yougov,"{'shaheen': 46.0, 'brown': 41.0}",shaheen,5.0,2014-10-26,shaheen,0
2336,s.d. senate,senate,,"['rounds', 'weiland']",cbs news/nyt/yougov,"{'rounds': 38.0, 'weiland': 25.0, 'pressler': 17.0}",rounds,13.0,2014-10-26,<BLANK>,0
2337,minnesota senate,senate,MN,"['franken', 'mcfadden']",cbs news/nyt/yougov,"{'franken': 51.0, 'mcfadden': 41.0}",franken,10.0,2014-10-26,franken,0
2338,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",cbs news/nyt/yougov,"{'landrieu': 37.0, 'cassidy': 32.0, 'maness': 6.0}",landrieu,5.0,2014-10-26,cassidy,0
2339,new mexico senate,senate,NM,"['udall', 'weh']",cbs news/nyt/yougov,"{'udall': 52.0, 'weh': 36.0}",udall,16.0,2014-10-26,udall,0
2340,delaware senate,senate,DE,"['coons', 'wade']",cbs news/nyt/yougov,"{'coons': 54.0, 'wade': 36.0}",coons,18.0,2014-10-26,coons,0
2341,hawaii senate,senate,HI,"['schatz', 'cavasso']",cbs news/nyt/yougov,"{'schatz': 70.0, 'cavasso': 18.0}",schatz,52.0,2014-10-26,schatz,0
2342,idaho senate,senate,ID,"['risch', 'mitchell']",cbs news/nyt/yougov,"{'risch': 61.0, 'mitchell': 30.0}",risch,31.0,2014-10-26,risch,0
2343,massachusetts senate,senate,MA,"['markey', 'herr']",cbs news/nyt/yougov,"{'markey': 54.0, 'herr': 32.0}",markey,22.0,2014-10-26,markey,0
2344,michigan senate,senate,MI,"['peters', 'land']",cbs news/nyt/yougov,"{'peters': 49.0, 'land': 41.0}",peters,8.0,2014-10-26,peters,0
2345,s.d. senate,senate,,"['rounds', 'weiland']",argus leader/mason-dixon*,"{'rounds': 42.0, 'weiland': 33.0, 'pressler': 13.0}",rounds,9.0,2014-10-27,<BLANK>,0
2346,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",usa today/suffolk,"{'landrieu': 36.0, 'cassidy': 35.0, 'maness': 11.0}",landrieu,1.0,2014-10-27,cassidy,0
2347,louisiana senate,senate,LA,"['cassidy', 'landrieu']",usa today/suffolk,"{'cassidy': 48.0, 'landrieu': 41.0}",cassidy,7.0,2014-10-27,cassidy,0
2348,colorado senate,senate,CO,"['gardner', 'udall']",rasmussen reports,"{'gardner': 51.0, 'udall': 45.0}",gardner,6.0,2014-10-27,gardner,0
2349,north carolina senate,senate,NC,"['hagan', 'tillis']",high point/surveyusa*,"{'hagan': 44.0, 'tillis': 44.0}",,,2014-10-27,tillis,0
2350,n.c. senate,senate,,"['hagan', 'tillis']",high point/surveyusa,"{'hagan': 44.0, 'tillis': 44.0, 'haugh': 5.0}",,,2014-10-27,<BLANK>,0
2351,new mexico senate,senate,NM,"['udall', 'weh']",albuquerque journal,"{'udall': 50.0, 'weh': 43.0}",udall,7.0,2014-10-27,udall,0
2352,louisiana senate,senate,LA,"['cassidy', 'landrieu']",rasmussen reports,"{'cassidy': 50.0, 'landrieu': 46.0}",cassidy,4.0,2014-10-28,cassidy,0
2353,michigan senate,senate,MI,"['peters', 'land']",detroit news*,"{'peters': 48.0, 'land': 33.0}",peters,15.0,2014-10-28,peters,0
2354,louisiana senate open primary (nov. 4),senate,LA,"['landrieu', 'cassidy']",rasmussen reports,"{'landrieu': 43.0, 'cassidy': 36.0, 'maness': 13.0}",landrieu,7.0,2014-10-28,cassidy,0
2355,virginia senate,senate,VA,"['warner', 'gillespie']",roanoke college*,"{'warner': 47.0, 'gillespie': 35.0}",warner,12.0,2014-10-28,warner,0
2356,alaska senate,senate,AK,"['begich', 'sullivan']",ivan moore research,"{'sullivan': 42.0, 'begich': 48.0}",begich,6.0,2014-10-28,sullivan,0
2357,new hampshire senate,senate,NH,"['brown', 'shaheen']",new england college,"{'shaheen': 47.0, 'brown': 48.0}",brown,1.0,2014-10-28,shaheen,0
2358,iowa senate,senate,IA,"['braley', 'ernst']",loras college,"{'ernst': 44.0, 'braley': 45.0}",braley,1.0,2014-10-28,ernst,0
2359,georgia senate,senate,GA,"['perdue', 'nunn']",surveyusa,"{'perdue': 48.0, 'nunn': 45.0, 'swafford': 3.0}",perdue,3.0,2014-10-28,perdue,0
2360,oregon senate,senate,OR,"['merkley', 'wehby']",the oregonian/elway,"{'merkley': 49.0, 'wehby': 30.0}",merkley,19.0,2014-10-28,merkley,0
2361,massachusetts senate,senate,MA,"['markey', 'herr']",wbur/massinc,"{'markey': 57.0, 'herr': 32.0}",markey,25.0,2014-10-28,markey,0
2362,hawaii senate,senate,HI,"['schatz', 'cavasso']",honolulu civil beat/mrg,"{'schatz': 55.0, 'cavasso': 29.0}",schatz,26.0,2014-10-28,schatz,0
2363,maine senate,senate,ME,"['collins', 'bellows']",pan atlantic sms,"{'collins': 67.0, 'bellows': 27.0}",collins,40.0,2014-10-28,collins,0
2364,iowa senate,senate,IA,"['ernst', 'braley']",quinnipiac,"{'ernst': 49.0, 'braley': 45.0}",ernst,4.0,2014-10-29,ernst,0
2365,kansas senate,senate,KS,"['orman', 'roberts']",surveyusa*,"{'orman': 44.0, 'roberts': 42.0}",orman,2.0,2014-10-29,roberts,0
2366,s.d. senate,senate,,"['rounds', 'weiland']",surveyusa*,"{'rounds': 43.0, 'weiland': 32.0, 'pressler': 19.0}",rounds,11.0,2014-10-29,<BLANK>,0
2367,s.d. senate,senate,,"['rounds', 'weiland']",rasmussen reports,"{'rounds': 45.0, 'weiland': 31.0, 'pressler': 21.0}",rounds,14.0,2014-10-29,<BLANK>,0
2368,michigan senate,senate,MI,"['peters', 'land']",fox 2 detroit/mitchell*,"{'peters': 52.0, 'land': 38.0}",peters,14.0,2014-10-29,peters,0
2369,arkansas senate,senate,AR,"['cotton', 'pryor']",rasmussen reports,"{'cotton': 51.0, 'pryor': 44.0}",cotton,7.0,2014-10-30,cotton,0
2370,arkansas senate,senate,AR,"['cotton', 'pryor']",the arkansas poll,"{'cotton': 49.0, 'pryor': 36.0}",cotton,13.0,2014-10-30,cotton,0
2371,colorado senate,senate,CO,"['gardner', 'udall']",quinnipiac*,"{'gardner': 46.0, 'udall': 39.0}",gardner,7.0,2014-10-30,gardner,0
