name,party,race_type,date,state,district,incumbent,incumbent_first_elected,pct
sam farr,d,house,2012-11-06 00:00:00,CA,20,sam farr,1993,72.9
jeff taylor,r,house,2012-11-06 00:00:00,CA,20,sam farr,1993,27.1
david valadao,r,house,2012-11-06 00:00:00,,,,,59.9
john hernandez,d,house,2012-11-06 00:00:00,,,,,40.1
devin nunes,r,house,2012-11-06 00:00:00,CA,22,devin nunes,2002,63.1
otto lee,d,house,2012-11-06 00:00:00,CA,22,devin nunes,2002,36.9
kevin mccarthy,r,house,2012-11-06 00:00:00,CA,23,kevin mccarthy,2006,73.8
lois capps,d,house,2012-11-06 00:00:00,CA,24,lois capps,1998,54.8
abel maldonado,r,house,2012-11-06 00:00:00,CA,24,lois capps,1998,45.2
howard mckeon,r,house,2012-11-06 00:00:00,CA,25,howard mckeon,1992,55.2
lee rogers,d,house,2012-11-06 00:00:00,CA,25,howard mckeon,1992,44.8
julia brownley,d,house,2012-11-06 00:00:00,CA,26,elton gallegly,1986,51.7
tony strickland,r,house,2012-11-06 00:00:00,CA,26,elton gallegly,1986,48.3
judy chu,d,house,2012-11-06 00:00:00,CA,27,judy chu,2009,63.4
jack orswell,r,house,2012-11-06 00:00:00,CA,27,judy chu,2009,36.6
adam schiff,d,house,2012-11-06 00:00:00,CA,28,adam schiff,2000,76.0
phil jennerjahn,r,house,2012-11-06 00:00:00,CA,28,adam schiff,2000,24.0
tony cardenas,d,house,2012-11-06 00:00:00,,,,,74.2
brad sherman,d,house,2012-11-06 00:00:00,CA,30,brad sherman,1996,60.5
howard berman,d,house,2012-11-06 00:00:00,CA,30,brad sherman,1996,39.5
gary miller,r,house,2012-11-06 00:00:00,CA,31,david dreier,1980,55.2
robert dutton,r,house,2012-11-06 00:00:00,CA,31,david dreier,1980,44.8
grace napolitano,d,house,2012-11-06 00:00:00,CA,32,grace napolitano,1998,65.4
david l miller,r,house,2012-11-06 00:00:00,CA,32,grace napolitano,1998,34.6
henry waxman,d,house,2012-11-06 00:00:00,CA,33,henry waxman,1974,53.7
xavier becerra,d,house,2012-11-06 00:00:00,CA,34,xavier becerra,1992,85.6
stephen c smith,r,house,2012-11-06 00:00:00,CA,34,xavier becerra,1992,14.4
gloria negrete mcleod,d,house,2012-11-06 00:00:00,CA,35,joe baca,1999,55.7
joe baca,d,house,2012-11-06 00:00:00,CA,35,joe baca,1999,44.3
raul ruiz,d,house,2012-11-06 00:00:00,CA,36,mary bono mack,1998,51.4
mary bono mack,r,house,2012-11-06 00:00:00,CA,36,mary bono mack,1998,48.6
karen bass,d,house,2012-11-06 00:00:00,CA,37,karen bass,2010,86.4
morgan osborne,r,house,2012-11-06 00:00:00,CA,37,karen bass,2010,13.6
linda sanchez,d,house,2012-11-06 00:00:00,CA,38,linda sanchez,2002,67.1
benjamin campos,r,house,2012-11-06 00:00:00,CA,38,linda sanchez,2002,32.9
ed royce,r,house,2012-11-06 00:00:00,CA,39,ed royce,1992,59.2
jay chen,d,house,2012-11-06 00:00:00,CA,39,ed royce,1992,40.8
lucille roybalallard,d,house,2012-11-06 00:00:00,CA,40,lucille roybalallard,1992,59.4
david sanchez,d,house,2012-11-06 00:00:00,CA,40,lucille roybalallard,1992,40.6
mark takano,d,house,2012-11-06 00:00:00,,,,,56.4
john tavaglione,r,house,2012-11-06 00:00:00,,,,,43.6
ken calvert,r,house,2012-11-06 00:00:00,CA,42,ken calvert,1992,61.4
michael williamson,d,house,2012-11-06 00:00:00,CA,42,ken calvert,1992,38.6
maxine waters,d,house,2012-11-06 00:00:00,CA,43,maxine waters,1990,70.6
bob flores,d,house,2012-11-06 00:00:00,CA,43,maxine waters,1990,29.4
janice hahn,d,house,2012-11-06 00:00:00,CA,44,janice hahn,2011,60.0
laura richardson,d,house,2012-11-06 00:00:00,CA,44,janice hahn,2011,40.0
john campbell,r,house,2012-11-06 00:00:00,CA,45,john campbell,2005,59.3
sukhee kang,d,house,2012-11-06 00:00:00,CA,45,john campbell,2005,40.7
loretta sanchez,d,house,2012-11-06 00:00:00,CA,46,loretta sanchez,1996,60.6
jerry hayden,r,house,2012-11-06 00:00:00,CA,46,loretta sanchez,1996,39.4
alan lowenthal,d,house,2012-11-06 00:00:00,,,,,56.6
gary delong,r,house,2012-11-06 00:00:00,,,,,43.4
dana rohrabacher,r,house,2012-11-06 00:00:00,CA,48,dana rohrabacher,1988,61.6
ron varasteh,d,house,2012-11-06 00:00:00,CA,48,dana rohrabacher,1988,38.4
darrell issa,r,house,2012-11-06 00:00:00,CA,49,darrell issa,2000,58.9
jerry tetalman,d,house,2012-11-06 00:00:00,CA,49,darrell issa,2000,41.1
duncan d hunter,r,house,2012-11-06 00:00:00,CA,50,duncan d hunter,2008,68.4
david b secor,d,house,2012-11-06 00:00:00,CA,50,duncan d hunter,2008,31.6
juan vargas,d,house,2012-11-06 00:00:00,CA,51,bob filner,1992,69.9
michael crimmins,r,house,2012-11-06 00:00:00,CA,51,bob filner,1992,30.1
scott peters,d,house,2012-11-06 00:00:00,CA,52,brian bilbray,2006,50.2
brian bilbray,r,house,2012-11-06 00:00:00,CA,52,brian bilbray,2006,49.8
susan davis,d,house,2012-11-06 00:00:00,CA,53,susan davis,2000,60.4
nick popaditch,r,house,2012-11-06 00:00:00,CA,53,susan davis,2000,39.6
jared polis,d,house,2012-11-06 00:00:00,CO,2,jared polis,2008,56.0
kevin lundberg,r,house,2012-11-06 00:00:00,CO,2,jared polis,2008,38.6
randy luallin,o,house,2012-11-06 00:00:00,CO,2,jared polis,2008,3.2
susan p hall,o,house,2012-11-06 00:00:00,CO,2,jared polis,2008,2.4
scott tipton,r,house,2012-11-06 00:00:00,CO,3,scott tipton,2010,53.5
sal pace,d,house,2012-11-06 00:00:00,CO,3,scott tipton,2010,41.1
tisha casida,o,house,2012-11-06 00:00:00,CO,3,scott tipton,2010,3.2
gregory gilman,o,house,2012-11-06 00:00:00,CO,3,scott tipton,2010,2.3
cory gardner,r,house,2012-11-06 00:00:00,CO,4,cory gardner,2010,58.6
brandon shaffer,d,house,2012-11-06 00:00:00,CO,4,cory gardner,2010,36.7
josh gilliland,o,house,2012-11-06 00:00:00,CO,4,cory gardner,2010,3.0
doug lamborn,r,house,2012-11-06 00:00:00,CO,5,doug lamborn,2006,65.3
dave anderson,o,house,2012-11-06 00:00:00,CO,5,doug lamborn,2006,17.4
jim pirtle,o,house,2012-11-06 00:00:00,CO,5,doug lamborn,2006,7.3
misha luzov,o,house,2012-11-06 00:00:00,CO,5,doug lamborn,2006,5.9
mike coffman,r,house,2012-11-06 00:00:00,CO,6,mike coffman,2008,48.7
joe miklosi,d,house,2012-11-06 00:00:00,CO,6,mike coffman,2008,45.1
kathy polhemus,o,house,2012-11-06 00:00:00,CO,6,mike coffman,2008,3.9
patrick provost,o,house,2012-11-06 00:00:00,CO,6,mike coffman,2008,2.4
ed perlmutter,d,house,2012-11-06 00:00:00,CO,7,ed perlmutter,2006,53.3
joe coors jr,r,house,2012-11-06 00:00:00,CO,7,ed perlmutter,2006,41.2
buck bailey,o,house,2012-11-06 00:00:00,CO,7,ed perlmutter,2006,2.6
joe courtney,d,house,2012-11-06 00:00:00,CT,2,joe courtney,2006,68.3
paul formica,r,house,2012-11-06 00:00:00,CT,2,joe courtney,2006,29.3
colin d bennett,o,house,2012-11-06 00:00:00,CT,2,joe courtney,2006,1.2
dan reale,o,house,2012-11-06 00:00:00,CT,2,joe courtney,2006,1.2
rosa delauro,d,house,2012-11-06 00:00:00,CT,3,rosa delauro,1990,74.6
wayne winsley,r,house,2012-11-06 00:00:00,CT,3,rosa delauro,1990,25.4
jim himes,d,house,2012-11-06 00:00:00,CT,4,jim himes,2008,59.8
steve obsitnik,r,house,2012-11-06 00:00:00,CT,4,jim himes,2008,40.2
elizabeth esty,d,house,2012-11-06 00:00:00,CT,5,chris murphy,2006,51.5
andrew roraback,r,house,2012-11-06 00:00:00,CT,5,chris murphy,2006,48.5
john pistone,o,house,2012-11-06 00:00:00,CT,5,chris murphy,2006,
steve southerland,r,house,2012-11-06 00:00:00,FL,2,steve southerland,2010,52.7
al lawson,d,house,2012-11-06 00:00:00,FL,2,steve southerland,2010,47.3
ted yoho,r,house,2012-11-06 00:00:00,FL,3,cliff stearns,1988,64.7
j r gaillot jr,d,house,2012-11-06 00:00:00,FL,3,cliff stearns,1988,32.5
phil dodds,o,house,2012-11-06 00:00:00,FL,3,cliff stearns,1988,2.8
ander crenshaw,r,house,2012-11-06 00:00:00,FL,4,ander crenshaw,2000,76.1
jim klauder,o,house,2012-11-06 00:00:00,FL,4,ander crenshaw,2000,23.9
corrine brown,d,house,2012-11-06 00:00:00,FL,5,corrine brown,1992,70.8
leanne kolb,r,house,2012-11-06 00:00:00,FL,5,corrine brown,1992,26.3
eileen fleming,o,house,2012-11-06 00:00:00,FL,5,corrine brown,1992,3.0
ron desantis,r,house,2012-11-06 00:00:00,,,,,57.2
heather beaven,d,house,2012-11-06 00:00:00,,,,,42.8
john mica,r,house,2012-11-06 00:00:00,FL,7,john mica,1992,58.7
jason kendall,d,house,2012-11-06 00:00:00,FL,7,john mica,1992,41.3
bill posey,r,house,2012-11-06 00:00:00,FL,8,bill posey,2008,58.9
shannon roberts,d,house,2012-11-06 00:00:00,FL,8,bill posey,2008,37.5
richard gillmor,o,house,2012-11-06 00:00:00,FL,8,bill posey,2008,3.6
alan grayson,d,house,2012-11-06 00:00:00,,,,,62.5
todd long,r,house,2012-11-06 00:00:00,,,,,37.5
mike nieves,o,house,2012-11-06 00:00:00,,,,,
roberto sanchez,o,house,2012-11-06 00:00:00,,,,,
dan webster,r,house,2012-11-06 00:00:00,FL,10,dan webster,2010,51.8
val demings,d,house,2012-11-06 00:00:00,FL,10,dan webster,2010,48.2
rich nugent,r,house,2012-11-06 00:00:00,FL,11,rich nugent,2010,64.5
dave werder,d,house,2012-11-06 00:00:00,FL,11,rich nugent,2010,35.5
gus bilirakis,r,house,2012-11-06 00:00:00,FL,12,gus bilirakis,2006,63.5
jonathan michael snow,d,house,2012-11-06 00:00:00,FL,12,gus bilirakis,2006,32.9
john russell,o,house,2012-11-06 00:00:00,FL,12,gus bilirakis,2006,2.1
paul elliot,o,house,2012-11-06 00:00:00,FL,12,gus bilirakis,2006,1.5
bill young,r,house,2012-11-06 00:00:00,FL,13,bill young,1970,57.6
jessica ehrlich,d,house,2012-11-06 00:00:00,FL,13,bill young,1970,42.4
kathy castor,d,house,2012-11-06 00:00:00,FL,14,kathy castor,2006,70.2
e j otero,r,house,2012-11-06 00:00:00,FL,14,kathy castor,2006,29.8
bill kee,o,house,2012-11-06 00:00:00,FL,14,kathy castor,2006,
dennis ross,r,house,2012-11-06 00:00:00,FL,15,dennis ross,2010,
vern buchanan,r,house,2012-11-06 00:00:00,FL,16,vern buchanan,2006,53.6
keith fitzgerald,d,house,2012-11-06 00:00:00,FL,16,vern buchanan,2006,46.4
tom rooney,r,house,2012-11-06 00:00:00,FL,17,tom rooney,2008,58.7
will bronson,d,house,2012-11-06 00:00:00,FL,17,tom rooney,2008,41.3
patrick murphy,d,house,2012-11-06 00:00:00,FL,18,allen west,2010,50.2
allen west,r,house,2012-11-06 00:00:00,FL,18,allen west,2010,49.8
trey radel,r,house,2012-11-06 00:00:00,FL,19,connie mack iv,2004,62.0
james roach,d,house,2012-11-06 00:00:00,FL,19,connie mack iv,2004,35.8
brandon smith,o,house,2012-11-06 00:00:00,FL,19,connie mack iv,2004,2.2
alcee hastings,d,house,2012-11-06 00:00:00,FL,20,alcee hastings,1992,88.0
randall terry,o,house,2012-11-06 00:00:00,FL,20,alcee hastings,1992,12.0
ted deutch,d,house,2012-11-06 00:00:00,FL,21,ted deutch,2010,77.7
mike trout,o,house,2012-11-06 00:00:00,FL,21,ted deutch,2010,13.3
cesar henao,o,house,2012-11-06 00:00:00,FL,21,ted deutch,2010,8.9
lois frankel,d,house,2012-11-06 00:00:00,,,,,54.6
adam hasner,r,house,2012-11-06 00:00:00,,,,,45.4
debbie wasserman schultz,d,house,2012-11-06 00:00:00,FL,23,debbie wasserman schultz,2004,63.3
karen harrington,r,house,2012-11-06 00:00:00,FL,23,debbie wasserman schultz,2004,35.6
ilya katz,o,house,2012-11-06 00:00:00,FL,23,debbie wasserman schultz,2004,1.1
frederica wilson,d,house,2012-11-06 00:00:00,FL,24,frederica wilson,2010,
mario diazbalart,r,house,2012-11-06 00:00:00,FL,25,mario diazbalart,2002,75.7
stanley blumenthal,o,house,2012-11-06 00:00:00,FL,25,mario diazbalart,2002,15.8
joe garcia,d,house,2012-11-06 00:00:00,FL,26,david rivera,2010,53.6
david rivera,r,house,2012-11-06 00:00:00,FL,26,david rivera,2010,43.0
angel fernandez,o,house,2012-11-06 00:00:00,FL,26,david rivera,2010,2.3
jose peixoto,o,house,2012-11-06 00:00:00,FL,26,david rivera,2010,1.1
ileana roslehtinen,r,house,2012-11-06 00:00:00,FL,27,ileana roslehtinen,1989,60.2
manny yevancy,d,house,2012-11-06 00:00:00,FL,27,ileana roslehtinen,1989,36.9
thomas cruzwiggins,o,house,2012-11-06 00:00:00,FL,27,ileana roslehtinen,1989,2.9
sanford bishop,d,house,2012-11-06 00:00:00,GA,2,sanford bishop,1992,63.8
john house,r,house,2012-11-06 00:00:00,GA,2,sanford bishop,1992,36.2
lynn westmoreland,r,house,2012-11-06 00:00:00,GA,3,lynn westmoreland,2004,
hank johnson,d,house,2012-11-06 00:00:00,GA,4,hank johnson,2006,73.6
j chris vaughn,r,house,2012-11-06 00:00:00,GA,4,hank johnson,2006,26.4
john lewis,d,house,2012-11-06 00:00:00,GA,5,john lewis,1986,84.3
howard stopeck,r,house,2012-11-06 00:00:00,GA,5,john lewis,1986,15.7
tom price,r,house,2012-11-06 00:00:00,GA,6,tom price,2004,64.6
jeff kazanow,d,house,2012-11-06 00:00:00,GA,6,tom price,2004,35.4
rob woodall,r,house,2012-11-06 00:00:00,GA,7,rob woodall,2010,62.2
steve reilly,d,house,2012-11-06 00:00:00,GA,7,rob woodall,2010,37.8
austin scott,r,house,2012-11-06 00:00:00,GA,8,austin scott,2010,
doug collins,r,house,2012-11-06 00:00:00,,,,,76.2
jody cooley,d,house,2012-11-06 00:00:00,,,,,23.8
paul broun,r,house,2012-11-06 00:00:00,GA,10,paul broun,2007,
phil gingrey,r,house,2012-11-06 00:00:00,GA,11,phil gingrey,2002,68.6
patrick thompson,d,house,2012-11-06 00:00:00,GA,11,phil gingrey,2002,31.4
john barrow,d,house,2012-11-06 00:00:00,GA,12,john barrow,2004,53.7
lee anderson,r,house,2012-11-06 00:00:00,GA,12,john barrow,2004,46.3
david scott,d,house,2012-11-06 00:00:00,GA,13,david scott,2002,71.7
shahid malik,r,house,2012-11-06 00:00:00,GA,13,david scott,2002,28.3
tom graves,r,house,2012-11-06 00:00:00,GA,14,tom graves,2010,73.0
daniel grant,d,house,2012-11-06 00:00:00,GA,14,tom graves,2010,27.0
tulsi gabbard,d,house,2012-11-06 00:00:00,HI,2,mazie hirono,2006,80.6
kawika crowley,r,house,2012-11-06 00:00:00,HI,2,mazie hirono,2006,19.4
pat brock,o,house,2012-11-06 00:00:00,HI,2,mazie hirono,2006,
mike simpson,r,house,2012-11-06 00:00:00,ID,2,mike simpson,1998,65.2
nicole lefavour,d,house,2012-11-06 00:00:00,ID,2,mike simpson,1998,34.8
jesse jackson jr,d,house,2012-11-06 00:00:00,IL,2,jesse jackson jr,1995,62.1
brian woodworth,r,house,2012-11-06 00:00:00,IL,2,jesse jackson jr,1995,23.4
marcus lewis,o,house,2012-11-06 00:00:00,IL,2,jesse jackson jr,1995,13.5
dan lipinski,d,house,2012-11-06 00:00:00,IL,3,dan lipinski,2004,68.5
richard grabowski,r,house,2012-11-06 00:00:00,IL,3,dan lipinski,2004,31.5
luis gutierrez,d,house,2012-11-06 00:00:00,IL,4,luis gutierrez,1992,83.3
hector concepcion,r,house,2012-11-06 00:00:00,IL,4,luis gutierrez,1992,16.7
mike quigley,d,house,2012-11-06 00:00:00,IL,5,mike quigley,2009,65.6
dan schmitt,r,house,2012-11-06 00:00:00,IL,5,mike quigley,2009,28.7
nancy wade,o,house,2012-11-06 00:00:00,IL,5,mike quigley,2009,5.7
peter roskam,r,house,2012-11-06 00:00:00,IL,6,peter roskam,2006,59.2
leslie coolidge,d,house,2012-11-06 00:00:00,IL,6,peter roskam,2006,40.8
danny k davis,d,house,2012-11-06 00:00:00,IL,7,danny k davis,1996,84.6
rita zak,r,house,2012-11-06 00:00:00,IL,7,danny k davis,1996,11.0
john h monaghan,o,house,2012-11-06 00:00:00,IL,7,danny k davis,1996,4.4
tammy duckworth,d,house,2012-11-06 00:00:00,IL,8,joe walsh,2010,54.7
joe walsh,r,house,2012-11-06 00:00:00,IL,8,joe walsh,2010,45.3
jan schakowsky,d,house,2012-11-06 00:00:00,IL,9,jan schakowsky,1998,66.1
tim wolfe,r,house,2012-11-06 00:00:00,IL,9,jan schakowsky,1998,33.9
brad schneider,d,house,2012-11-06 00:00:00,IL,10,robert dold,2010,50.5
robert dold,r,house,2012-11-06 00:00:00,IL,10,robert dold,2010,49.5
bill foster,d,house,2012-11-06 00:00:00,IL,11,judy biggert,1998,58.1
judy biggert,r,house,2012-11-06 00:00:00,IL,11,judy biggert,1998,41.9
william enyart,d,house,2012-11-06 00:00:00,IL,12,jerry costello,1988,
jason plummer,r,house,2012-11-06 00:00:00,IL,12,jerry costello,1988,42.9
paula bradshaw,o,house,2012-11-06 00:00:00,IL,12,jerry costello,1988,5.6
rodney l davis,r,house,2012-11-06 00:00:00,IL,13,tim johnson,2000,46.6
david gill,d,house,2012-11-06 00:00:00,IL,13,tim johnson,2000,46.2
john hartman,o,house,2012-11-06 00:00:00,IL,13,tim johnson,2000,7.2
randy hultgren,r,house,2012-11-06 00:00:00,IL,14,randy hultgren,2010,58.8
dennis anderson,d,house,2012-11-06 00:00:00,IL,14,randy hultgren,2010,41.2
john shimkus,r,house,2012-11-06 00:00:00,IL,15,john shimkus,1996,68.9
angela michael,d,house,2012-11-06 00:00:00,IL,15,john shimkus,1996,31.1
adam kinzinger,r,house,2012-11-06 00:00:00,IL,16,don manzullo,1992,61.9
wanda rohl,d,house,2012-11-06 00:00:00,IL,16,don manzullo,1992,38.1
cheri bustos,d,house,2012-11-06 00:00:00,IL,17,bobby schilling,2010,53.3
bobby schilling,r,house,2012-11-06 00:00:00,IL,17,bobby schilling,2010,46.7
aaron schock,r,house,2012-11-06 00:00:00,IL,18,aaron schock,2008,74.2
steve waterworth,d,house,2012-11-06 00:00:00,IL,18,aaron schock,2008,25.8
jackie walorski,r,house,2012-11-06 00:00:00,IN,2,joe donnelly,2006,49.0
brendan mullen,d,house,2012-11-06 00:00:00,IN,2,joe donnelly,2006,47.6
joe ruiz,o,house,2012-11-06 00:00:00,IN,2,joe donnelly,2006,3.4
marlin stutzman,r,house,2012-11-06 00:00:00,IN,3,marlin stutzman,2010,67.1
kevin boyd,d,house,2012-11-06 00:00:00,IN,3,marlin stutzman,2010,32.9
todd rokita,r,house,2012-11-06 00:00:00,IN,4,todd rokita,2010,61.9
tara nelson,d,house,2012-11-06 00:00:00,IN,4,todd rokita,2010,34.2
benjamin gehlhausen,o,house,2012-11-06 00:00:00,IN,4,todd rokita,2010,3.9
susan brooks,r,house,2012-11-06 00:00:00,IN,5,dan burton,1982,58.4
scott reske,d,house,2012-11-06 00:00:00,IN,5,dan burton,1982,37.6
chard reid,o,house,2012-11-06 00:00:00,IN,5,dan burton,1982,4.0
luke messer,r,house,2012-11-06 00:00:00,IN,6,mike pence,2000,59.1
brad bookout,d,house,2012-11-06 00:00:00,IN,6,mike pence,2000,35.1
rex bell,o,house,2012-11-06 00:00:00,IN,6,mike pence,2000,5.8
andre carson,d,house,2012-11-06 00:00:00,IN,7,andre carson,2008,62.8
carlos may,r,house,2012-11-06 00:00:00,IN,7,andre carson,2008,37.2
larry bucshon,r,house,2012-11-06 00:00:00,IN,8,larry bucshon,2010,53.4
dave crooks,d,house,2012-11-06 00:00:00,IN,8,larry bucshon,2010,43.1
bart gadau,o,house,2012-11-06 00:00:00,IN,8,larry bucshon,2010,3.6
todd young,r,house,2012-11-06 00:00:00,IN,9,todd young,2010,56.3
shelli yoder,d,house,2012-11-06 00:00:00,IN,9,todd young,2010,43.7
david loebsack,d,house,2012-11-06 00:00:00,IA,2,david loebsack,2006,55.4
john archer,r,house,2012-11-06 00:00:00,IA,2,david loebsack,2006,42.5
alan aversa,o,house,2012-11-06 00:00:00,IA,2,david loebsack,2006,2.2
tom latham,r,house,2012-11-06 00:00:00,IA,3,leonard boswell,1996,52.3
leonard boswell,d,house,2012-11-06 00:00:00,IA,3,leonard boswell,1996,43.6
scott batcher,o,house,2012-11-06 00:00:00,IA,3,leonard boswell,1996,2.4
steve king,r,house,2012-11-06 00:00:00,IA,4,steve king,2002,53.2
christie vilsack,d,house,2012-11-06 00:00:00,IA,4,steve king,2002,44.6
martin james monroe,o,house,2012-11-06 00:00:00,IA,4,steve king,2002,2.1
lynn jenkins,r,house,2012-11-06 00:00:00,KS,2,lynn jenkins,2008,57.0
tobias schlingensiepen,d,house,2012-11-06 00:00:00,KS,2,lynn jenkins,2008,38.7
dennis hawver,o,house,2012-11-06 00:00:00,KS,2,lynn jenkins,2008,4.3
kevin yoder,r,house,2012-11-06 00:00:00,KS,3,kevin yoder,2010,68.5
joel balam,o,house,2012-11-06 00:00:00,KS,3,kevin yoder,2010,31.5
mike pompeo,r,house,2012-11-06 00:00:00,KS,4,mike pompeo,2010,62.2
robert tillman,d,house,2012-11-06 00:00:00,KS,4,mike pompeo,2010,31.6
thomas jefferson,o,house,2012-11-06 00:00:00,KS,4,mike pompeo,2010,6.2
brett guthrie,r,house,2012-11-06 00:00:00,KY,2,brett guthrie,2008,64.3
david williams,d,house,2012-11-06 00:00:00,KY,2,brett guthrie,2008,31.7
andrew beacham,o,house,2012-11-06 00:00:00,KY,2,brett guthrie,2008,2.2
craig astor,o,house,2012-11-06 00:00:00,KY,2,brett guthrie,2008,1.7
john yarmuth,d,house,2012-11-06 00:00:00,KY,3,john yarmuth,2006,64.0
brooks wicker,r,house,2012-11-06 00:00:00,KY,3,john yarmuth,2006,34.5
robert l devore jr,o,house,2012-11-06 00:00:00,KY,3,john yarmuth,2006,1.5
thomas massie,r,house,2012-11-06 00:00:00,,,,,62.1
bill adkins,d,house,2012-11-06 00:00:00,,,,,35.0
david lewis,o,house,2012-11-06 00:00:00,,,,,3.4
hal rogers,r,house,2012-11-06 00:00:00,KY,5,hal rogers,1980,77.9
ken stepp,d,house,2012-11-06 00:00:00,KY,5,hal rogers,1980,22.1
andy barr,r,house,2012-11-06 00:00:00,KY,6,ben chandler,2004,50.6
ben chandler,d,house,2012-11-06 00:00:00,KY,6,ben chandler,2004,46.7
randolph vance,o,house,2012-11-06 00:00:00,KY,6,ben chandler,2004,2.8
cedric richmond,d,house,2012-11-06 00:00:00,LA,2,cedric richmond,2010,55.2
gary landrieu,d,house,2012-11-06 00:00:00,LA,2,cedric richmond,2010,25.0
dwayne bailey,r,house,2012-11-06 00:00:00,LA,2,cedric richmond,2010,13.5
josue larose,r,house,2012-11-06 00:00:00,LA,2,cedric richmond,2010,4.0
caleb trotter,o,house,2012-11-06 00:00:00,LA,2,cedric richmond,2010,2.4
charles boustany,r,house,2012-11-06 00:00:00,LA,3,jeff landry,2010,60.9
jeff landry,r,house,2012-11-06 00:00:00,LA,3,jeff landry,2010,39.1
john fleming,r,house,2012-11-06 00:00:00,LA,4,john fleming,2008,75.3
randall lord,o,house,2012-11-06 00:00:00,LA,4,john fleming,2008,24.7
rodney alexander,r,house,2012-11-06 00:00:00,LA,5,rodney alexander,2002,77.8
clay grant,o,house,2012-11-06 00:00:00,LA,5,rodney alexander,2002,7.8
bill cassidy,r,house,2012-11-06 00:00:00,LA,6,bill cassidy,2008,79.0
rufus holt craig jr,o,house,2012-11-06 00:00:00,LA,6,bill cassidy,2008,10.5
mike michaud,d,house,2012-11-06 00:00:00,ME,2,mike michaud,2002,58.1
kevin raye,r,house,2012-11-06 00:00:00,ME,2,mike michaud,2002,41.9
dutch ruppersberger,d,house,2012-11-06 00:00:00,MD,2,dutch ruppersberger,2002,65.6
nancy jacobs,r,house,2012-11-06 00:00:00,MD,2,dutch ruppersberger,2002,31.1
leo dymowski,o,house,2012-11-06 00:00:00,MD,2,dutch ruppersberger,2002,3.2
john sarbanes,d,house,2012-11-06 00:00:00,MD,3,john sarbanes,2006,66.8
eric knowles,r,house,2012-11-06 00:00:00,MD,3,john sarbanes,2006,29.6
paul drgos jr,o,house,2012-11-06 00:00:00,MD,3,john sarbanes,2006,3.4
donna edwards,d,house,2012-11-06 00:00:00,MD,4,donna edwards,2008,77.2
faith loudon,r,house,2012-11-06 00:00:00,MD,4,donna edwards,2008,20.7
scott soffen,o,house,2012-11-06 00:00:00,MD,4,donna edwards,2008,2.0
steny hoyer,d,house,2012-11-06 00:00:00,MD,5,steny hoyer,1981,69.4
tony odonnell,r,house,2012-11-06 00:00:00,MD,5,steny hoyer,1981,27.7
bob auerbach,o,house,2012-11-06 00:00:00,MD,5,steny hoyer,1981,1.5
arvin vohra,o,house,2012-11-06 00:00:00,MD,5,steny hoyer,1981,1.3
jeremy stinson,o,house,2012-11-06 00:00:00,MD,5,steny hoyer,1981,
john k delaney,d,house,2012-11-06 00:00:00,MD,6,roscoe bartlett,1992,58.8
roscoe bartlett,r,house,2012-11-06 00:00:00,MD,6,roscoe bartlett,1992,37.9
nicklaus mueller,o,house,2012-11-06 00:00:00,MD,6,roscoe bartlett,1992,3.2
elijah cummings,d,house,2012-11-06 00:00:00,MD,7,elijah cummings,1996,76.5
frank mirabile,r,house,2012-11-06 00:00:00,MD,7,elijah cummings,1996,20.8
ronald m owensbey,o,house,2012-11-06 00:00:00,MD,7,elijah cummings,1996,2.5
